FORM_ID,FORM_NAME
406BHCNS,BOOTH / COLINE / SEARS
406BHCRS,BOOTH / COLINE / ROWE / SEARS
406BLDS,BLAYDES
406BLGM,BURLINGAME
406BLKE,BLAKE
406BMNJ,BATEMAN J N
406BMNM,BATEMAN M A
406BNCNR,BATEMAN / COLINE / ROWE
406BNGR,BUNGER
406BOTH,BOOTH
406BOTHL,BOOTH LOWER
406BOTHU,BOOTH UPPER
406BRBN,BOURBON
406BRCK,BROCK
406BRKB,BURKBURNETT
406BRNS,BARNES
406BRNSL,BARNES LOWER
406BRNSU,BARNES UPPER
406BRRK,BURROAK
406BRTN,BRITTON
406BRVL,BROWNVILLE
406BRVLM,BROWNVILLE LM
406BTHGN,BOOTH / GRIFFIN
406BTHRE,BOOTH / ROWE
406BTMN,BATEMAN
406BTMNL,BATEMAN LOWER
406BTMNU,BATEMAN UPPER
406CCCK,CACHE CREEK
406CCRF,CISCO REEF
406CCSD,CISCO SD
406CCSDL,CISCO SD LOWER
406CCSDU,CISCO SD UPPER
406CDHMA,CRITCHFIELD / HARTFORD MIDDLE A
406CDVL,CEDAR VALE
406CFDHD,CRITCHFIELD / HARTFORD
406CFFN,CHAFFIN /LM/
406CFHDU,CRITCHFIELD HARTFORD UPPER
406CFLD,CRITCHFIELD
406CGLV,COUNCIL GROVE / LOVELL
406CGMTO,CONGLOMERATE TOPEKA
406CGVSH,COUNCIL GROVE / SHAWNEE
406CHABC,CRITCHFIELD / HARTFORD UP A / HARTFORD UP B / HARTFORD UP C
406CHBHM,CRITCHFIELD / HARTFORD UPPER B / HARTFORD MIDDLE
406CHRC,CHURCH
406CHUBC,CRITCHFIELD / HARTFORD UPPER B / HARTFORD UPPER C
406CLCK,COAL CREEK
406CLFL,CRYSTAL FALLS /LM/
406CLHN,CALHOUN
406CLHV,CAMPBELL / HOOVER
406CLLR,COLLIER/LM/
406CLOD,CARMICHAEL / OREAD
406CMCL,CARMICHAEL
406CMCL1,CARMICHAEL 1
406CMCL2,CARMICHAEL 2
406CMCL3,CARMICHAEL 3
406CMCLL,CARMICHAEL LOWER
406CMCLM,CARMICHAEL MIDDLE
406CMCLU,CARMICHAEL UPPER
406CMHTN,CAMPBELL / HOTSON / NEWKIRK
406CMNV,CAMPBELL / NEVA
406CMPB,CAMPBELL
406CMPBA,CAMPBELL A
406CMPBB,CAMPBELL B
406CMPBU,CAMPBELL UPPER
406CNRWS,COLINE / ROWE / SEARS
406CNVL,CANEYVILLE
406COCH,COCHAHEE
406COLN,COLINE
406COLN1,COLINE 1
406COLN2,COLINE 2
406COLNL,COLINE LOWER
406COLNU,COLINE UPPER
406COPR,COOPER /SD/
406CRWS,CREWS
406CRWSL,CREWS LOWER
406CRWSM,CREWS MIDDLE
406CRWSU,CREWS UPPER
406CSCLM,CISCO /LM/
406CSCO,CISCO
406CSCOA,CISCO A
406CSCOB,CISCO B
406CSCOL,CISCO LOWER
406CSCOU,CISCO UPPER
406CSLL,CHESHEWALLA
406CVNG,COVINGTON
406CVNGL,COVINGTON LOWER
406CVNGU,COVINGTON UPPER
406DGLD,DOUGLAS SD
406DGLM,DOUGLAS LM
406DGLS,DOUGLAS
406DGLS1,DOUGLAS 1
406DGLS2,DOUGLAS 2
406DGLS3,DOUGLAS 3
406DGLS4,DOUGLAS 4
406DGLSA,DOUGLAS A
406DGLSB,DOUGLAS B
406DGLSC,DOUGLAS C
406DGLSD,DOUGLAS D
406DGLSH,DOUGLAS H
406DGLSL,DOUGLAS LOWER
406DGLSM,DOUGLAS MIDDLE
406DGLSS,DOUGLAS SH
406DGLSU,DOUGLAS UPPER
406DGLSZ,DOUGLAS ZONE
406DGSD,DOUGLAS / DOUGLAS LOWER
406DGSE,DOUGLAS / SNYDERVILLE
406DGTW,DOUGLAS / TONKAWA
406DLMR,DELMAR
406DODG,DODGE
406DOVR,DOVER
406DRCK,DEER CREEK
406DRCKU,DEER CREEK UPPER
406DRY,DRY
406DSCV,DOUGLAS / COUNCIL GROVE
406DSLM,DYSON LM
406DYSNL,DYSON LOWER
406DYSNS,DYSON SD
406DYSNU,DYSON UPPER
406EBRT,EBERT /VIRGIL/
406ECTOD,ENDICOTT / OREAD
406EELOT,ELGIN / ENDICOTT / LOVELL / OREAD / TONKAWA
406ELGN,ELGIN
406ELGN2,ELGIN SD 2
406ELGNH,ELGIN/SH/
406ELGNL,ELGIN LOWER
406ELGNM,ELGIN SD MIDDLE
406ELGNS,ELGIN SD
406ELGNU,ELGIN UPPER
406ELGNZ,ELGIN ZONE
406ELLS,ELLIS
406ELMN,ELMONT
406EMPR,EMPORIA
406EMPR,EMPORIA
406EMSR,EMENHISER
406ENDC,ENDICOTT
406ENDC1,ENDICOTT 1
406ENDC2,ENDICOTT 2
406ENDCL,ENDICOTT LOWER
406ENDCM,ENDICOTT MIDDLE
406ENDCU,ENDICOTT UPPER
406ENDCZ,ENDICOTT ZONE
406EOEHP,ENDICOTT / OREAD / ELGIN / HOOVER / PAWHUSKA
406EOEHT,ELGIN / OREAD / ENDICOTT / HASKELL / TONKAWA
406ETHLT,ENDICOTT / HASKELL / TONKAWA
406ETLHT,ENDICOTT / LOVELL / HASKELL / TONKAWA
406ETOEH,ENDICOTT / OREAD / ELGIN / HOOVER
406FCCK,FRENCH CREEK
406FRML,FOURMILE
406FSLD,FUSULINID LM
406FSLDL,FUSILAND LOWER
406FSLDU,FUSILAND UPPER
406FSLN,FUSILINA
406GGLM,GUNSIGHT LM
406GGSD,GUNSIGHT SD
406GNSG,GUNSIGHT
406GNSG2,GUNSIGHT 2
406GNSGL,GUNSIGHT LOWER
406GNSGU,GUNSIGHT UPPER
406GRBR,GARBER
406GRBRL,GARBER LOWER
406GRBRM,GARBER MIDDLE
406GRBRU,GARBER UPPER
406GRDV,GRANDHAVEN
406GRFH,GRIFFITH
406GRFHL,GRIFFITH LOWER
406GRFHM,GRIFFITH MIDDLE
406GRFHU,GRIFFITH UPPER
406GRFN,GRIFFIN
406GRFNL,GRIFFIN LOWER
406GRFNM,GRIFFIN MIDDLE
406GRFNU,GRIFFIN UPPER
406GRGR,GREGORY
406GRGR1,GREGORY 1
406GRGR2,GREGORY 2
406GRGRL,GREGORY LOWER
406GRGRU,GREGORY UPPER
406GRHM,GRAHAM
406GRND,GREENWOOD
406GRNR,GARNER
406GRNRL,GARNER LOWER
406GRNRU,GARNER UPPER
406GRRS,GREYHORSE
406GRSW,GRANITE WASH
406GRWS,GRANITE WASH/CISCO/
406GRWS,GRANITE WASH/CISCO/
406GYHS,GRAYHORSE
406GZLS,GONZALES
406HABCF,HARTFORD UPPER A / HARTFORD UPPER B / CRITCHFIELD
406HABCM,HARTFORD UP A / HARTFORD UP B / HARTFORD UP C / HARTFORD M
406HABMC,HARTFORD UP A / HARTFORD UP B / HARTFORD MID A / CRITCHFIELD
406HAHCC,HARTFORD MID A / HARTFORD UPP C / CRITCHFIELD
406HBNR,HEEBNER
406HBRB,HEEBNER BASE
406HBRT,HOBART GRANITE WASH
406HBRTA,HOBART A
406HBRTB,HOBART B
406HDLA,HARTFORD LOWER A
406HDLC,HARTFORD LOWER C
406HDRS,HENDERSON
406HELM,HELM
406HELML,HELMS LOWER
406HFUCF,HARTFORD UPPER/CRITCHFIELD
406HHHHH,HARTFORD UPPER A B / HARTFORD MIDDLE A B / HARTFIELD L
406HIX,HIX
406HLMUC,HARTFORD LOWER/HARTFORD MIDDLE/HARTFORD UPPER/CRITCHFIELD
406HMABC,HARTFORD MIDDLE A / HARTFORD MID B/ CRITCHFIELD
406HMAUB,HARTFORD MIDDLE A / HARTFORD UPPER B / HARTFORD UPPER C
406HMAUC,HARTFORD MIDDLE A / HARTFORD UPPER C
406HMDR,HEUMADER
406HMHUA,HARTFORD MIDDLE / HARTFORD UPPER A
406HMNY,HOMINY /LM/
406HMNY1,HOMINY 1
406HMNY2,HOMINY 2
406HMNYL,HOMINY LOWER
406HMNYM,HOMINY MIDDLE
406HMNYU,HOMINY UPPER
406HNRLR,HOOVER LOWER
406HNTR,HUNTER
406HOLTL,HOLT LOWER
406HOLTU,HOLT UPPER
406HOPE,HOPE
406HOPEL,HOPE LOWER
406HOPEM,HOPE MIDDLE
406HOPEU,HOPE UPPER
406HOVR,HOOVER
406HOVR1,HOOVER 1
406HOVR2,HOOVER 2
406HOVR3,HOOVER 3
406HOVRL,HOOVER LOWER /BASAL/
406HOVRM,HOOVER MIDDLE
406HOVRU,HOOVER UPPER
406HOVRZ,HOOVER ZONE
406HPHL,HAPPY HOLLOW
406HPLM,HOPE LM
406HPLMU,HOPE LM UPPER
406HPSD,HOPE SD
406HPSDL,HOPE SD LOWER
406HPSDU,HOPE SAND UPPER
406HRELT,HOOVER / ENDICOTT / ELGIN / TONKAWA
406HRFD,HARTFORD
406HRFD2,HARTFORD 2
406HRFDC,HARTFORD C
406HRFDL,HARTFORD LOWER
406HRFDU,HARTFORD UPPER
406HRMHR,HARTFORD UPPER / HARTFORD MIDDLE
406HRNV,HOOVER / NEVA
406HRTLM,HARTFORD LOWER / HARTFORD MIDDLE
406HRTLU,HARTFORD LOWER / HARTFORD UPPER
406HRTMA,HARTFORD MIDDLE A
406HRVY,HERVEY
406HSKL,HASKELL
406HSKLI,HASKELL LM
406HSKTW,HASKELL / TONKAWA
406HTFMB,HARTFORD MIDDLE B
406HTFUA,HARTFORD UPPER A
406HTFUB,HARTFORD UPPER B
406HTMAB,HARTFORD MIDDLE A / HARTFORD MIDDLE B
406HUACC,HARTFORD UPPER A / HARTFORD UPPER C / CRITCHFIELD
406HUAHM,HARTFORD UPPER A / HARTFORD MIDDLE A
406HUAUB,HARTFORD UPPER A / HARTFORD UPPER B
406HUBCH,HARTFORD UPPER B / HARTFORD UPPER C / HARTFORD MIDDLE A
406HUCAB,HARTFORD UPPER C / HARTFORD MIDDLE A / HARTFORD MIDDLE B
406HVREN,HOOVER / ELGIN
406HVRLM,HOOVER LIME
406HVRSD,HOOVER SAND
406HVVL,HARVEYVILLE
406HWRD,HOWARD
406HWRD1,HOWARD 1
406HWRD2,HOWARD 2
406HWRDB,HOWARD B
406HWRDC,HOWARD C
406HYNS,HAYNIES
406IATN,IATAN
406IRLD,IRELAND
406IVLM,IVAN/LM/
406JCKB,JACKSBORO
406JCOB,JACOB
406JKPK,JACKSON PARK
406JMCK,JIM CREEK
406JNSP,JONES POINT
406KAGY,KAGAY
406KEYS,KEYS
406KEYSL,KEYS LOWER
406KEYSU,KEYS UPPER
406KGHL,KING HILL
406KING,KING /SD/
406KINGU,KING UPPER
406KNWK,KANWAKA
406KNWKS,KANAWAKA SHALE
406KRCK,KERRICK
406KRFD,KEREFORD
406KSGR,KISSINGER
406LATN,LATAN
406LBDI,LABADIE
406LCMP,LECOMPTON
406LCMPB,LECOMPTON B
406LCMPL,LECOMPTON LOWER
406LCMPU,LECOMPTON UPPER
406LGNL,LANGDON SD LOWER
406LGNU,LANGDON SD UPPER
406LIME1,LIME 1
406LLHLT,LOVELL / HASKELL / TONKAWA
406LNDL,LINDLEY
406LNGD,LANGDON
406LNGDH,LANGDON SH
406LNGDS,LANGDON SD
406LRNC,LAWRENCE
406LRSH,LARSH
406LSHBR,LARSH-BURROAK
406LVLL,LOVELL
406LVLL1,LOVELL 1
406LVLL2,LOVELL 2
406LVLL3,LOVELL 3
406LVLLL,LOVELL LOWER
406LVLLU,LOVELL UPPER
406LVWH,LEAVENWORTH
406MCDD,MCDONALD
406MCML,MCMILLAN /SD/
406MGGL,MEGARGEL
406MGRL,MEGARGEL /LM/
406MGRS,MEGARGEL SD
406MLHM,MILHAM
406MLLR,MILLER
406MPHL,MAPLE HILL
406MRLW,MARLOW /PENNSYLVANIAN/
406MRLWU,MARLOW UPPER
406MRVN,MERVINE
406MUCK,MUCK
406NEMH,NEMAHA
406NIGH,NIGH
406NKRK,NEWKIRK
406NKRKU,NEWKIRK UPPER
406NLGN,NELAGONEY
406NLLI,NELLIE
406NOBL,NOBLE LM
406NRLN,NORTH LEON
406ODECT,OREAD / ENDICOTT / TONKAWA
406ODEHP,OREAD / ELGIN / HOOVER / PAQHUSKA
406ODTA,OREAD / TOPEKA
406OLSN,OLSON
406ORED,OREAD
406OREDA,OREAD A
406OREDB,OREAD B
406OREDL,OREAD LOWER
406OREDM,OREAD MIDDLE
406OREDU,OREAD UPPER
406OSCR,OSCAR
406OSKL,OSKALOOSA
406PCCK,PEACOCK /E KANSAS/
406PCRK,PONY CREEK
406PHSK,PAWHUSKA
406PHSK1,PAWHUSKA 1
406PHSK2,PAWHUSKA 2
406PHSK3,PAWHUSKA 3
406PHSK4,PAWHUSKA 4
406PHSK5,PAWHUSKA 5
406PHSK6,PAWHUSKA 6
406PHSKL,PAWHUSKA LOWER
406PHSKM,PAWHUSKA MIDDLE
406PHSKU,PAWHUSKA UPPER
406PLMR,PLUMMER
406PLSM,PLATTSMOUTH
406PLVSC,PENNSYLVANIAN LIME UPPER / CONGLOMERATE
406PNTCL,PONTOTOC BASAL /LOWER/
406PONC,PONCA
406PRDD,PRIDDY
406PRDDL,PRIDDY LOWER
406PRDDU,PRIDDY UPPER
406PRIC,PRICE /SD/
406PRKM,PARKS MOUNTAIN
406PRSN,PRESTON
406PSLVU,PENNSYLVANIAN UPPER
406QNHL,QUEEN HILL
406RAGN,RAGAN
406RCRD,RICHARDSON
406RDLM,RED LIME
406RDNG,READING
406RKBF,ROCK BLUFF
406ROOT,ROOT
406ROOT,ROOT
406ROWE,ROWE
406ROWE1,ROWE 1
406ROWE2,ROWE 2
406ROWE3,ROWE 3
406ROWE4,ROWE 4
406ROWE5,ROWE 5
406ROWE6,ROWE 6
406ROWE7,ROWE 7
406ROWE8,ROWE 8
406ROWE9,ROWE 9
406ROWEA,ROWE A
406ROWEB,ROWE B
406ROWEC,ROWE C
406ROWED,ROWE D
406ROWEE,ROWE E
406ROWEL,ROWE LOWER
406ROWEM,ROWE MIDDLE
406ROWEU,ROWE UPPER
406RULO,RULO
406RWCL,ROWE COAL
406RYAN,RYAN /SD/
406SAMS,SAMS
406SAMSL,SAMS LOWER
406SAMSU,SAMS UPPER
406SAND,PENNSYLVANIAN VIRGILIAN SAND
406SBRK,STONEBREAKER
406SCFX,SACFOX
406SCRN,SCRANTON
406SDVL,SNYDERVILLE
406SERS,SEARS
406SERSL,SEARS LOWER
406SERSU,SEARS UPPER
406SHWN,SHAWNEE
406SHWNA,SHAWNEE A
406SHWNB,SHAWNEE B
406SHWNL,SHAWNEE LOWER
406SKSD,SWASTIKA SD
406SLCC,SLOAN
406SLCK,SOLDIER CREEK
406SLDN,SHELDON
406SLKR,STALNAKER
406SLKR1,STALNAKER 1
406SLKR2,STALNAKER 2
406SLKR3,STALNAKER 3
406SLKRL,STALNAKER LOWER
406SLKRM,STALNAKER MIDDLE
406SLKRU,STALNAKER UPPER
406SMSC,SALEM SCHOOL
406SMTH,SMITH
406SNWS,SHAWNEE / WABAUNSEE
406SPML,SPECK MOUNTAIN /LM/
406SRBR,SURBER
406SRGR,STRANGER
406SRRT,SERRATT/SD/
406SRRTL,SERRATT LOWER /SD/
406SSTK,SWASTIKA /LM/
406SSTK1,SWASTIKA 1
406SSTK2,SWASTIKA 2
406SSTKL,SWASTIKA LOWER
406SSTKM,SWASTIKA MIDDLE
406SSTKU,SWASTIKA UPPER
406STCY,STACY/SD/
406STLR,STOTLER
406STLRL,STOTLER LM
406STLRS,STOTLER SD
406SVLK,SILVER LAKE
406SVRHW,SEVERY / HOWARD
406SVRY,SEVERY
406SVRYH,SEVERY/SH/
406SVRYS,SEVERY/SD/
406TBCK,TABLE CREEK
406TCMS,TECUMSEH
406TEOEH,TONKAWA / ENDICOTT / OREAD / ELGIN / HOOVER
406TGMN,TUGMAN
406THMS,THOMAS /SD/
406THMS1,THOMAS 1
406THMS2,THOMAS 2
406THMS3,THOMAS 3
406THMSL,THOMAS LOWER
406THMSU,THOMAS UPPER
406TKDC,TONKAWA / DEER CREEK
406TKFS,TONKAWA FLOODING SURFACE
406TKOL,TARKIO LM
406TKOS,TARKIO SD
406TKOS1,TARKIO SD 1
406TKOS2,TARKIO SD 2
406TKOS3,TARKIO SD 3
406TKWPN,TONKAWA / PENNSYLVANIAN
406TKWS,TOPEKA / WABAUNSEE
406TLECG,TORONTO / LOVELL / ELGIN / COUNCIL GROVE
406TMPS,THOMPSON
406TNGX,TONGANOXIE
406TNKW,TONKAWA
406TNKW1,TONKAWA 1
406TNKW2,TONKAWA 2
406TNKW3,TONKAWA 3
406TNKW4,TONKAWA 4
406TNKW5,TONKAWA 5
406TNKWA,TONKAWA A
406TNKWB,TONKAWA B
406TNKWC,TONKAWA C
406TNKWE,TONKAWA E
406TNKWL,TONKAWA LOWER
406TNKWM,TONKAWA MIDDLE
406TNKWS,TONKAWA SD
406TNKWU,TONKAWA UPPER
406TNKWZ,TONKAWA ZONE
406TOPK,TOPEKA
406TOPK1,TOPEKA 1
406TOPK2,TOPEKA 2
406TOPKA,TOPEKA A
406TOPKB,TOPEKA B
406TOPKD,TOPEKA D
406TOPKE,TOPEKA E
406TOPKL,TOPEKA LOWER
406TOPKM,TOPEKA MIDDLE
406TOPKU,TOPEKA UPPER
406TOTAS,TORONTO / TONKAWA SD
406TOTAW,TORONTO / TOPEKA / WABAUNSEE
406TOTCG,TORONTO / TONKAWA / COTTAGE GROVE
406TRKO,TARKIO
406TRKO1,TARKIO 1
406TRKO2,TARKIO 2
406TRKO3,TARKIO 3
406TRKOL,TARKIO LOWER
406TRKOM,TARKIO MIDDLE
406TRKOS,TARKIO/SD/
406TRKOU,TARKIO UPPER
406TRKR,TURKEY RUN
406TRKSA,TARKIO SD A
406TRNLM,TORONTO LM
406TRNT,TORONTO
406TRNT2,TORONTO 2
406TRNT3,TORONTO 3
406TRNTA,TORONTO A
406TRNTC,TORONTO C
406TRNTD,TORONTO D
406TRNTL,TORONTO LOWER
406TRNTU,TORONTO UPPER
406TSRM,TESTERMAN
406TURK,TURK
406TWIN,TWIN /LM/
406TWLV,TONKAWA / LOVELL
406TZEOH,TONKAWA ZONE / ENDICOTT / OREAD / HOOVER
406VMOS,VAMOOSA
406VMOSL,VAMOOSA BASAL
406VNSS,VANOSS
406VRGL,VIRGIL
406VRGLK,VIRGIL K
406VRGLL,VIRGIL LOWER
406VRGLM,VIRGIL MIDDLE
406VRGLU,VIRGIL UPPER
406VRTZ,VERTZ
406WBNS,WABAUNSEE
406WBNSL,WABAUNSEE LOWER
406WBNSU,WABAUNSEE UPPER
406WCLD,WHITE CLOUD
406WCLDL,WHITE CLOUD/LM/
406WCLDS,WHITE CLOUD/SD/
406WDSG,WOODSIDING
406WKNS,WATKINS
406WKRS,WAKARUSA
406WLCK,WILSON CREEK
406WLND,WAYLAND
406WLRD,WILLARD
406WLRS,WALTERS
406WMGO,WAMEGO
406WSPL,WESTPHALIA
406WSTN,WESTON
406WYNN,WYNONA
406WZLR,WINZELER
406ZNDL,ZEANDALE
406ZYPS,ZYPSIE
406ZYPSL,ZYPSIE LOWER
409BIGS,BIG SAND
409BIGS1,BIG SAND 1
409BIGS2,BIG SAND 2
409BMST,BERMISTER
409BNGR,BINGER
409BPCHK,BASAL PENNSYLVANIAN / CHEROKEE
409BPJZM,BASAL PENNSYLVANIAN / JOHNSON ZONE / MARMATON
409BPJZP,BASAL PENNSYLVANIAN / JOHNSON ZONE / PAWNEE
409BPLV,BASAL PENNSYLVANIAN
409BPLVS,BASAL PENNSYLVANIAN/SD/
409BPNCL,BASAL PENNSYLVANIAN CONGLOMERATE
409BPNJZ,BASAL PENNSYLVANIAN / JOHNSON ZONE
409BPNLM,BASAL PENNSYLVANIAN/LM/
409CCHH,COACHEE
409CGLM,CONGLOMERATE
409CGLMC,CONGLOMERATE CHT
409CGLMS,CONGOLMERATE SH
409CGSDM,CONGLOMERATE SD MIDDLE
409CGSDU,CONGLOMERATE SD UPPER
409CLDL,CALDWELL
409CNGLS,CONGLOMERATE SD
409CNLSD,CONGLOMERATE SD LOWER
409CNNR,CONNER
409CPLKT,CONGLOMERATE / PAWNEE / LANSING K / TOPEKA
409CSCC,CISCO / CANYON
409CSRC,CUSTER CITY
409DKMN,DYKEMAN
409DKMN1,DYKEMAN 1
409DKMN2,DYKEMAN 2
409DKMN3,DYKEMAN 3
409DKMNA,DYKEMAN A
409DKMNB,DYKEMAN B
409DKMNL,DYKEMAN LOWER
409DKMNM,DYKEMAN MIDDLE
409DKMNU,DYKEMAN UPPER
409DTRL,DETRITAL
409ENOL,EINOLA
409EOLAC,EOLA CONGLOMERATE
409EYER,EAYER
409GRWS,GRANITE WASH/PENNSYLVANIAN/
409GRWSC,GRANITE WASH C
409GRWSL,GRANITE WASH LOWER
409IONA,IONA
409LFTY,LEFTY
409MRTN,MARTIN SAND
409NBRN,NEWBERN /SD/
409ODSA,ODESSA
409OSLD,OSWALD
409PCGMC,PENNSYLVANIAN CONGLOMERATE CHERT
409PCGMS,PENNSYLVANIAN CONGLOMERATE SAND
409PCHT,PENNSYLVANIAN CHERT
409PLVS,PENNSYLVANIAN SH
409PNBS,PENNSYLVANIAN BASAL SD
409PNBSL,PENNSLYVANIAN SD LOWER
409PNBSU,PENNSYLVANIAN SD UPPER
409PNSN,PINSON
409PRTR,PORTER
409PSLV,PENNSYLVANIAN
409PSLV1,PENNSYLVANIAN 1
409PSLV2,PENNSYLVANIAN 2
409PSLV3,PENNSYLVANIAN 3
409PSLVA,PENNSYLVANIAN A
409PSLVB,PENNSYLVANIAN B
409PSLVC,PENNSYLVANIAN C
409PSLVD,PENNSYLVANIAN D
409PSLVE,PENNSYLVANIAN E
409PSLVF,PENNSYLVANIAN F
409PSLVG,PENNSYLVANIAN G
409PSLVL,PENNSYLVANIAN LOWER
409PSVC,PENNSYLVANIAN C
409PSVCL,PENNSYLVANIAN COAL
409PVCG,PENNSYLVANIAN CONGL
409PVLM,PENNSYLVANIAN LM
409PVMK,PENNSYLVANIAN MARKER
409PVRF,PENNSYLVANIAN REEF
409PVSD,PENNSYLVANIAN SD
409PVSD3,PENNSYLVANIAN SD 3
409REHM,REHM
409REID,REID
409SAND,PENNSYLVANIAN UNDIFFERENTIATED SAND
409SPCK,SPIRO / ATOKA
409WLCH,WELCH
409WLSN,WILSON SD
419MGDL,MAGDALENA
419MRON,MAROON
419MVLM,MASSIVE LM
419PNTC,PONTOTOC
419PNTC1,PONTOTOC 1
419PNTC2,PONTOTOC 2
419PNTC3,PONTOTOC 3
419PNTC4,PONTOTOC 4
419PNTCA,PONTOTOC A
419PNTCB,PONTOTOC B
419PNTCC,PONTOTOC C
419PNTCD,PONTOTOC D
419PNTCM,PONTOTOC MIDDLE
419PNTCU,PONTOTOC UPPER
419PVPM,PENNSYLVANIAN / PERMIAN
451ADMB,ADMIRE B/SD/
451ADMR,ADMIRE
451ADMR2,ADMIRE 2
451ADMR3,ADMIRE 3
451ADMRL,ADMIRE LOWER
451ADMRS,ADMIRE SD
451ADMRU,ADMIRE UPPER
451ADMRZ,ADMIRE ZONE
451ALBN,ALBANY
451ALBNL,ALBANY LOWER
451AMRC,AMERICUS
451APLL,ASPINWALL
451ARKC,ARKOSIC /DOLO/ LM/
451ARNA,ADMIRE / NEVA
451ASHR,ASHER
451BDER,BADER
451BFCK,BLUFF CREEK /SD/
451BGLM,BIG LIME /WOLFCAMP/
451BLCK,BLACKWELL
451BLCKU,BLACKWELL UPPER
451BLVL,BELVEAL
451BLVLL,BELVEAL LOWER
451BLVLU,BELVEAL UPPER
451BLWD,BIG LIME / WAYSIDE
451BNNT,BENNETT SH /KS/
451BOKR,BOOKER SD
451BRLM,BROWN LIME /TEXAS/
451BRNS,BARNESTON
451BRPD,BLUE RAPIDS
451BRPDS,BLUE RAPIDS SHALE
451BRSML,BURSUM /LM/
451BRVL,BROWNSVILLE
451BRWN,BROWN DOLOMITE
451BSPG,BLUE SPRINGS
451BTTI,BEATTIE
451BURR,BURR LM
451CCGV,COUNCIL GROVE
451CCGV1,COUNCIL GROVE 1
451CCGV2,COUNCIL GROVE 2
451CCGV3,COUNCIL GROVE 3
451CCGV4,COUNCIL GROVE 4
451CCGV5,COUNCIL GROVE 5
451CCGV8,COUNCIL GROVE 8
451CCGVA,COUNCIL GROVE A
451CCGVB,COUNCIL GROVE B
451CCGVC,COUNCIL GROVE C
451CCGVD,COUNCIL GROVE D
451CCGVE,COUNCIL GROVE E
451CCGVH,COUNCIL GROVE H
451CCGVL,COUNCIL GROVE LOWER
451CCGVM,COUNCIL GROVE MIDDLE
451CCGVU,COUNCIL GROVE UPPER
451CECV,CHASE / COUNCIL GROVE
451CGECE,COUNCIL GROVE / CHASE
451CGFTK,COUNCIL GROVE / FORT RILEY / TOWANDA / KRIDER LOWER
451CGLM,WOLFCAMP CONGL
451CHLKC,CHASE / LANSING-KANSAS CITY
451CHSB,CHASE GROUP BASE
451CHSE,CHASE
451CHSEL,CHASE LOWER
451CKLM,COOK LM
451CKSD,COOK SD
451CKSDL,COOK SD LOWER
451CKSDU,COOK SD UPPER
451CMJC,COLEMAN JUNCTION /LM/
451CMPC,CAMP COLORADO /LM/
451COLE,COLE
451COOK,COOK
451COOKL,COOK LOWER
451COOKM,COOK MIDDLE
451COOKU,COOK UPPER
451CPCK,CAMP CREEK
451CRSL,CRESSWELL
451CRUS,CROUSE
451CSNG,CUSHING
451CTND,COTTONWOOD
451CTNDA,COTTONWOOD A
451CTNDB,COTTONWOOD B
451CTNDC,COTTONWOOD C
451DNLM,DOTHAN LM
451DNSD,DOTHAN SD
451DOYL,DOYLE/SH/
451DTHN,DOTHAN
451DTHNL,DOTHAN LOWER
451DTHNU,DOTHAN UPPER
451EISS,EISS
451EKDG,ESKRIDGE
451ELCK,EASLY CREEK
451ELCKH,EASLY CREEK SHALE
451FLKR,FT RILEY / KRIDER / WINFIELD
451FLPL,FLIPPEN LM
451FLPN,FLIPPEN
451FLPNL,FLIPPEN LOWER
451FLPNU,FLIPPEN UPPER
451FLPS,FLIPPEN SD
451FLRC,FLORENCE
451FLRN,FLORENA
451FLSC,FALLS CITY
451FLUWK,FORT RILEY LOWER / FORT RILEY UPPER  /  WINFIELD / KRIDER
451FNSN,FUNSTON
451FRKR,FORAKER
451FRKRL,FORAKER LOWER
451FRLHN,FORT RILEY LOWER / HERRINGTON
451FRRL,FORT RILEY
451FRRU,FORT RILEY UPPER
451FRSDL,FRY SD LOWER
451FRTKD,FORT RILEY / TOWANDA / KRIDER
451FRTN,FORTUNA
451FRTNU,FORTUNA UPPER
451FRTWH,FORT RILEY / TOWANDA / WINFIELD / HOLLENBERG
451FRTWK,FORT RILEY / TOWANDA / WINFIELD / KRIDER
451FRUWK,FORT RILEY UPPER / WINFIELD / KRIDER
451FRUWN,FORT RILEY UPPER  /  WINFIELD
451FRWFK,FORT RILEY / WINFIELD / KRIDER
451FRWKH,FORT RILEY UPPER / WINFIELD / KRIDER / HERINGTON
451FRWKK,FORT RILEY / WINFIELD / KRIDER LOWER / KRIDER UPPER
451FRY,FRY /SD/
451FRYE,FRYE /SD/
451FRYEL,FRYE LOWER
451FRYEU,FRYE UPPER
451FTRL,FORT RILEY LOWER
451FVPN,FIVE POINT
451GAGE,GAGE
451GDBK,GOULDBUSK
451GLCK,GLENROCK
451GRNL,GRENOLA
451GRNT,GRANT
451GRNT1,GRANT 1
451GRNT2,GRANT 2
451GRNT3,GRANT 3
451GRNT4,GRANT 4
451GRRS,GARRISON
451GRVN,GARVIN
451GRWS,WOLFCAMP GRANITE WASH
451GYHGT,GUYMON-HUGOTON
451HART,HART
451HDSN,HODSON
451HGCK,HUGHES CREEK
451HGKD,HERINGTON / KRIDER
451HGNCV,HUGOTON / COUNCIL GROVE
451HGTN,HUGOTON
